Source_IP,Destination_IP,Port,Payload_Size,Intrusion,Hour,Minute,Day,Weekday,Request_Type_FTP,Request_Type_HTTP,Request_Type_HTTPS,Request_Type_SMTP,Request_Type_SSH,Request_Type_Telnet,Protocol_TCP,Protocol_UDP,User_Agent_Nikto/2.1.6,User_Agent_Wget/1.20.3,User_Agent_curl/7.68.0,User_Agent_nmap/7.80,User_Agent_python-requests/2.25.1,Status_Success,Scan_Type_Normal,Scan_Type_PortScan
78193608,64351155,21,1300.0,0,9,33,6,4,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
72776210,24339978,167,1160.0,1,4,54,5,3,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
28078205,47197771,25,436.0,0,10,50,5,3,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False
95110059,14505091,23,1874.0,1,23,17,5,3,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
46312600,60660849,21,1887.0,0,23,50,5,3,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
58813799,14564378,22,2106.0,0,12,31,6,4,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False
30686132,95354389,21,1984.0,0,10,52,5,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
44778252,52335974,80,2303.0,0,11,57,5,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
76635216,64011452,53,2223.0,0,23,9,6,4,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
13047970,36955915,25,916.0,0,19,57,6,4,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False
69146268,36055447,21,1501.0,0,21,35,5,3,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
89603384,80429729,167,30.0,1,1,23,6,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
93337232,49621365,53,2626.0,0,7,23,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
65130098,5277555,22,2005.0,0,19,55,1,6,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
21165053,926581,21,1747.0,0,17,17,3,1,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False
55553087,94940925,80,1785.0,0,17,1,5,3,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
57450233,80365730,21,629.0,0,11,40,3,1,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False
52388434,31581837,22,2087.0,0,10,40,5,3,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
35899049,59473618,21,1842.0,0,2,7,6,4,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
72006721,56243298,22,784.0,0,9,35,4,2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
3722977,30880228,22,2822.0,0,15,19,1,6,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
7883968,25924045,22,1376.0,0,15,10,2,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
9397096,55168428,25,1942.0,0,13,38,5,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
98088370,29445871,167,2476.0,0,1,43,5,3,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
82924718,32550343,167,2753.0,1,19,53,3,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
31101782,48896301,167,2734.0,0,15,19,4,2,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False
69444537,43148339,22,924.0,0,0,54,3,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
77384667,72034309,53,521.0,0,3,45,3,1,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
23030705,66963113,167,2201.0,0,21,51,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
90027150,77539559,167,3273.0,1,6,25,1,6,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
74927017,63093259,25,1811.0,0,11,43,2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False
15139428,34274895,167,662.0,0,0,35,3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
66053912,29024772,21,1473.0,0,1,45,5,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
39223821,88412345,80,1317.0,0,10,46,2,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
93896748,71478120,167,2567.0,0,5,4,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
8814141,33935416,167,64.0,1,22,11,4,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
19533089,81741897,21,2494.0,0,10,30,5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
65349686,45941086,53,2199.0,0,7,54,1,6,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
54894961,16685481,53,2822.0,0,17,53,4,2,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False
57269050,14464236,167,138.0,1,3,58,5,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
81960897,35208022,22,1093.0,0,15,29,1,6,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
14611356,81349645,53,513.0,0,19,27,6,4,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False
67263536,10267180,135,2246.0,1,18,13,2,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
91695841,51979790,80,393.0,0,10,27,2,0,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False
43508967,58616208,80,248.0,0,8,57,4,2,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False
82924718,86818440,167,1796.0,1,6,46,4,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
39611058,24823170,21,2809.0,0,4,59,3,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
29282139,29424487,21,2426.0,0,21,47,3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
53995416,70212158,25,521.0,0,0,59,6,4,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False
8525385,80812752,80,2712.0,0,2,52,1,6,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
57664095,7875089,53,891.0,0,4,56,5,3,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False
59532184,71804203,22,993.0,0,20,24,4,2,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False
71487539,47032779,22,1944.0,0,7,18,6,4,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False
34911991,43171140,80,623.0,0,19,59,6,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
79667413,66418297,80,2364.0,0,21,31,4,2,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False
65261584,36293968,80,1590.0,0,0,48,4,2,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False
21774320,23579725,167,1520.0,0,0,46,3,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
95502217,46127615,53,2091.0,0,4,48,4,2,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
76161090,353709,53,1090.0,0,8,0,6,4,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
7539031,18124141,25,2648.0,0,19,8,6,4,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
64802515,47266016,53,1844.0,0,6,18,5,3,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
36151242,98867348,53,307.0,0,17,7,3,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
53525676,65566397,23,660.0,1,2,57,6,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78258629,40617654,53,2741.0,0,23,53,3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
73689890,65502339,21,250.0,0,18,12,5,3,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False
87037930,79928211,22,2494.0,0,10,56,1,6,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
67263536,42291039,167,3055.0,1,13,56,6,4,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
19461514,51490220,80,1569.0,0,17,37,1,6,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False
44488373,37068239,21,956.0,0,1,3,1,6,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
12575607,66224686,25,826.0,0,15,22,1,6,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False
9138245,78754239,53,420.0,0,0,10,1,6,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
18409932,22294679,167,20.0,1,2,19,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
75673134,93962933,53,2904.0,0,4,50,5,3,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
67703369,86598033,22,293.0,0,2,35,5,3,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
82924718,42467324,167,945.0,1,17,31,3,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
41267458,24630469,53,1644.0,0,23,0,2,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
88813157,80381058,167,712.0,0,18,4,2,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
27755294,52563410,53,2520.0,0,9,45,4,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
89379725,52571083,167,1066.0,0,1,46,5,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
89092007,20704975,53,2704.0,0,12,59,3,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
53275065,93689874,21,484.0,0,14,32,4,2,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False
12718984,65100233,80,2322.0,0,16,16,3,1,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
32241156,65149839,21,1334.0,0,12,5,6,4,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
57269050,64702018,167,11.0,1,0,11,2,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
91346012,94848210,53,2848.0,0,10,31,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
12330954,1186037,167,669.0,0,17,4,4,2,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
5226646,25714265,22,1509.0,0,23,52,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
91045500,68913989,53,482.0,0,0,29,5,3,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
11530718,45357840,25,2303.0,0,22,31,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
77572231,61789317,80,281.0,0,5,45,6,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
16540509,98514045,21,878.0,0,18,45,3,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
71032079,20379617,167,2472.0,0,3,3,2,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
11966693,88551079,167,1164.0,0,22,2,1,6,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
24580588,36465811,53,2430.0,0,6,25,5,3,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
90538834,51190337,167,1501.0,0,1,45,5,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
54323316,59339976,21,772.0,0,4,34,1,6,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
69357059,2393085,22,720.0,0,14,3,1,6,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
50569723,5152372,25,2830.0,0,10,45,4,2,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False
7984770,74929644,21,676.0,0,14,18,1,6,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
98237973,39283434,167,967.0,0,20,27,2,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
35501514,55005439,167,725.0,0,7,5,2,0,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False
97469685,26177810,53,543.0,0,10,4,1,6,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False
55137936,92152885,80,1285.0,0,9,17,3,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
45663462,46886181,135,2617.0,1,8,17,2,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
67327418,36235767,22,2077.0,0,3,21,6,4,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
75688454,28098978,135,2452.0,1,2,22,3,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
89825233,26970192,21,1409.0,0,2,21,1,6,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
43276590,31623508,25,877.0,0,0,41,6,4,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False
81414125,32402317,80,2329.0,0,5,13,2,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
84856296,33534149,80,1892.0,0,3,9,1,6,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
89603384,31647545,135,105.0,1,9,9,6,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
50993827,90967853,53,2622.0,0,0,13,1,6,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
78158504,67354960,25,1090.0,0,6,2,3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
70086002,52173568,80,836.0,0,15,36,2,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
53525676,39913355,167,2053.0,1,4,55,4,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
56987375,74643275,21,2084.0,0,6,29,6,4,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
17226506,67167559,22,1515.0,0,9,23,4,2,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False
54455993,54028050,23,3050.0,1,23,31,5,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
8722195,66798386,53,1092.0,0,1,17,1,6,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
58655949,98892556,21,640.0,0,23,51,2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
82491022,47132774,167,2823.0,0,5,41,5,3,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
53747485,3158101,22,2314.0,0,18,41,4,2,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
94517997,41457451,53,1417.0,0,0,41,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
91960920,33121231,53,855.0,0,1,10,4,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
82238795,52482836,167,2070.0,0,3,44,6,4,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
98775683,12164999,80,1365.0,0,15,5,1,6,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
14603161,75061729,21,1331.0,0,12,34,6,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
62063959,82397787,21,1682.0,0,18,54,2,0,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False
82924718,85709901,23,1756.0,1,0,34,2,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
72776210,63252237,167,4545.625,1,10,4,3,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
65821242,1332318,21,1377.0,0,22,18,1,6,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
72759404,38611059,53,253.0,0,17,23,5,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
75428252,75235214,21,2080.0,0,12,45,2,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False
34838927,11075819,21,1279.0,0,11,57,3,1,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False
66419177,98618945,22,1713.0,0,8,9,3,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
867341,28470260,22,1803.0,0,20,19,4,2,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
90547789,28403120,21,1215.0,0,17,5,4,2,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
79863477,7761968,25,1857.0,0,15,38,2,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
77658677,10145810,21,2385.0,0,17,26,1,6,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False
37148220,67369064,80,1618.0,0,16,44,2,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
33252022,33171409,21,1766.0,0,16,58,3,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
58247182,46065231,167,1830.0,0,11,23,4,2,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False
124250,22068714,22,865.0,0,19,32,1,6,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
31824754,31641713,25,1566.0,0,15,14,4,2,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
98068005,89933047,21,1132.0,0,4,36,3,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False
56559046,76086233,21,279.0,0,11,51,5,3,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
59717517,12840745,22,1473.0,0,14,19,1,6,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
22073666,57370378,21,1102.0,0,19,36,2,0,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False
62811465,75369773,167,1595.0,1,23,46,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7934260,40293927,53,2898.0,0,2,53,5,3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
74380363,28937274,80,673.0,0,0,21,6,4,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
17501462,75529376,167,1300.0,0,6,16,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
47036884,98697135,80,668.0,0,15,0,4,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
20354692,86663613,22,2973.0,0,4,1,2,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
89603384,43737265,167,6.0,1,8,26,5,3,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
54961012,178763,21,2436.0,0,12,13,4,2,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False
18409932,42554950,135,197.0,1,21,28,4,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
65180757,45552864,25,699.0,0,8,29,4,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
94845149,16662879,167,2100.0,0,5,13,2,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
29820727,19636339,167,2619.0,0,6,38,4,2,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
96064319,83168395,22,783.0,0,18,26,5,3,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
4391227,19806987,25,1147.0,0,4,44,2,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False
43093079,83901955,80,1863.0,0,3,13,5,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
72776210,68333130,167,2966.0,1,19,9,6,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
985993,56448030,25,947.0,0,10,17,2,0,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False
21342762,27109512,22,1910.0,0,20,10,1,6,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False
50930443,90771198,25,1192.0,0,8,31,6,4,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False
26313012,25475627,22,1921.0,0,8,26,4,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
83001446,96976489,80,2526.0,0,20,20,6,4,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
95110059,66054814,167,526.0,1,1,25,6,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10552602,37203293,21,1781.0,0,6,41,1,6,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
95118603,52809580,167,1501.0,0,19,27,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
13513678,88528380,25,1216.0,0,5,29,5,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
55354774,52918290,167,581.0,0,17,14,4,2,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False
71380515,1303615,21,2734.0,0,23,34,5,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
93876231,68179320,80,1194.0,0,16,47,4,2,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
72445613,41147576,53,1397.0,0,13,31,5,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
33061546,22078949,23,88.0,1,13,29,3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
83376754,70887143,22,1270.0,0,17,39,6,4,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
39909126,95594973,80,1783.0,0,10,16,6,4,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
32459744,28984169,25,370.0,0,17,41,6,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
11803475,61636828,53,1984.0,0,0,49,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
95110059,13560749,23,3710.0,1,15,42,4,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
24099574,15654537,25,2483.0,0,16,23,1,6,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
35279041,38033065,21,2454.0,0,18,9,1,6,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
74763213,28105819,25,1693.0,0,3,26,3,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
36498490,58539465,80,1514.0,0,14,18,3,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
91472411,1225450,22,1622.0,0,6,54,6,4,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
26566769,23157726,25,1828.0,0,11,11,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
69306637,75194253,22,517.0,0,9,23,1,6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
62811465,85744395,167,3342.0,1,16,20,6,4,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
73224556,78535437,25,2942.0,0,18,13,5,3,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
34469349,50056329,22,356.0,0,4,1,1,6,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
57109507,12621421,25,2293.0,0,16,18,4,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
7939534,67482657,80,1669.0,0,16,58,1,6,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
52317286,1925211,80,941.0,0,2,8,3,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
28910512,81546241,167,898.0,0,1,56,3,1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
61424882,15778814,21,2957.0,0,23,25,1,6,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False
60702964,66869147,80,2674.0,0,22,34,2,0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False
40037338,7536608,167,2115.0,0,7,48,1,6,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
61798484,56477376,22,1407.0,0,15,33,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
32710201,94367449,167,2950.0,0,8,17,3,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
1446794,28161057,167,1716.0,0,7,21,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
88802700,79786210,167,1513.0,0,3,10,5,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
62427114,46482879,53,1858.0,0,18,56,4,2,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
41106252,12505135,21,2738.0,0,19,25,5,3,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
56913951,61765195,25,858.0,0,11,9,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
64429815,65417928,80,2532.0,0,8,10,6,4,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
61922142,57732184,21,485.0,0,23,23,2,0,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False
61373979,8895788,21,1092.0,0,5,33,5,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
70305794,1694039,167,723.0,0,6,25,1,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
82102403,49141481,80,2357.0,0,5,43,3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
97235757,3116438,53,1107.0,0,20,2,2,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
24748163,51382234,53,350.0,0,16,47,3,1,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False
71737869,31720662,80,1272.0,0,0,16,4,2,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
17267934,6863661,167,1169.0,0,15,28,1,6,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
45962248,43990724,21,224.0,0,12,58,1,6,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
68416435,9474883,25,2726.0,0,14,20,5,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
17860316,81633945,25,1843.0,0,0,10,4,2,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
3819013,92485037,22,976.0,0,10,7,1,6,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
908070,16800644,22,2815.0,0,17,16,3,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
33961075,44314562,53,2602.0,0,4,16,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
55791937,73925367,21,2407.0,0,19,9,6,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
29900805,27513294,53,2796.0,0,1,40,3,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
29596637,56940963,80,703.0,0,3,40,5,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
65553384,26825287,80,212.0,0,18,55,3,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False
88229403,73147277,22,2179.0,0,22,59,6,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
75034637,42497237,22,2484.0,0,16,44,2,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
66889744,5409319,22,2597.0,0,10,43,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
97429941,51875147,167,987.0,0,11,50,4,2,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
93952469,48996928,80,1871.0,0,4,32,2,0,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False
67187349,42504632,167,1965.0,0,22,7,4,2,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
63941095,69728597,21,2496.0,0,22,27,6,4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
52143592,20722261,167,197.0,1,18,5,6,4,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
16918546,26813244,22,2841.0,0,5,58,4,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
18281951,54727674,80,568.0,0,7,14,5,3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
85122016,94408119,21,740.0,0,2,7,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
38166578,88672228,53,275.0,0,19,24,2,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False
67263536,35446107,167,1486.0,1,18,22,6,4,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
96072453,5886796,22,2658.0,0,12,14,3,1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
38600331,62982285,80,990.0,0,13,58,1,6,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
80310669,63634065,25,1685.0,0,8,4,6,4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
